poi_id,poi_type,lat,lon,x,y,mode,edge_id,lane_id,pos,dist_to_edge,status,error_reason
edu_100,education,46.069198,-1.088672,36987.59,34743.01,pedestrian,51856249#5,51856249#5_0,18.07,1.13,mapped,
edu_100,education,46.069198,-1.088672,36987.59,34743.01,passenger,51856249#5,51856249#5_0,18.07,1.13,mapped,
edu_101,education,46.081958,-1.08774,37025.58,36162.45,pedestrian,-228146167#1,-228146167#1_0,10.32,52.50,mapped,
edu_101,education,46.081958,-1.08774,37025.58,36162.45,passenger,-228146167#1,-228146167#1_0,10.32,52.50,mapped,
edu_102,education,46.07926,-1.087539,37048.33,35863.06,pedestrian,229675962,229675962_0,0.10,45.88,mapped,
edu_102,education,46.07926,-1.087539,37048.33,35863.06,passenger,229675962,229675962_0,0.10,45.88,mapped,
edu_103,education,46.081521,-1.087661,37032.85,36114.05,pedestrian,-1388156886#1,-1388156886#1_0,0.10,45.59,mapped,
edu_103,education,46.081521,-1.087661,37032.85,36114.05,passenger,-51857627#4,-51857627#4_0,36.65,67.67,mapped,
edu_104,education,46.081521,-1.087661,37032.85,36114.05,pedestrian,-1388156886#1,-1388156886#1_0,0.10,45.59,mapped,
edu_104,education,46.081521,-1.087661,37032.85,36114.05,passenger,-51857627#4,-51857627#4_0,36.65,67.67,mapped,
edu_11,education,46.106119,-1.110654,35190.15,38804.54,pedestrian,-51910480#3,-51910480#3_0,21.18,15.74,mapped,
edu_11,education,46.106119,-1.110654,35190.15,38804.54,passenger,-51910480#3,-51910480#3_0,21.18,15.74,mapped,
edu_1139,education,46.185201,-1.1142,34707.49,47584.63,pedestrian,345739730,345739730_0,181.29,17.86,mapped,
edu_1139,education,46.185201,-1.1142,34707.49,47584.63,passenger,345739730,345739730_0,181.29,17.86,mapped,
edu_119,education,46.140672,-1.028044,41479.17,42798.70,pedestrian,-1300833478,-1300833478_0,0.10,7.98,mapped,
edu_119,education,46.140672,-1.028044,41479.17,42798.70,passenger,1173050255,1173050255_0,24.67,14.14,mapped,
edu_1223,education,46.145735,-1.060809,38934.87,43298.93,pedestrian,-800339038,-800339038_0,171.57,75.68,mapped,
edu_1223,education,46.145735,-1.060809,38934.87,43298.93,passenger,-72608886#2,-72608886#2_0,166.16,172.64,mapped,
edu_1236,education,46.192897,-1.016323,42239.46,48623.83,pedestrian,122316414#4,122316414#4_0,87.91,31.23,mapped,
edu_1236,education,46.192897,-1.016323,42239.46,48623.83,passenger,122316414#4,122316414#4_0,87.91,31.23,mapped,
edu_147,education,46.110086,-1.007476,43152.95,39440.03,pedestrian,1191168816#3,1191168816#3_0,18.18,33.74,mapped,
edu_147,education,46.110086,-1.007476,43152.95,39440.03,passenger,1191168816#3,1191168816#3_0,18.18,33.74,mapped,
edu_1489,education,46.186806,-1.152646,31736.39,47693.19,pedestrian,-37796841#2,-37796841#2_0,24.33,9.49,mapped,
edu_1489,education,46.186806,-1.152646,31736.39,47693.19,passenger,-37796841#2,-37796841#2_0,24.33,9.49,mapped,
edu_153,education,46.187529,-1.060563,38840.43,47943.03,pedestrian,304401216#9,304401216#9_0,18.54,6.89,mapped,
edu_153,education,46.187529,-1.060563,38840.43,47943.03,passenger,304401216#9,304401216#9_0,18.54,6.89,mapped,
edu_154,education,46.188115,-1.05843,39003.44,48012.16,pedestrian,981699156#0,981699156#0_0,55.69,38.65,mapped,
edu_154,education,46.188115,-1.05843,39003.44,48012.16,passenger,981699160#8,981699160#8_0,12.78,45.88,mapped,
edu_166,education,46.249607,-1.114558,34509.78,54740.03,pedestrian,239897886#2,239897886#2_0,31.66,28.73,mapped,
edu_166,education,46.249607,-1.114558,34509.78,54740.03,passenger,239897886#2,239897886#2_0,31.66,28.73,mapped,
edu_1757,education,46.106812,-1.105702,35571.02,38890.65,pedestrian,-51905428#0,-51905428#0_0,46.80,16.14,mapped,
edu_1757,education,46.106812,-1.105702,35571.02,38890.65,passenger,-51905428#0,-51905428#0_0,46.80,16.14,mapped,
edu_1774,education,46.134462,-1.114173,34843.45,41947.19,pedestrian,37938788,37938788_0,9.48,10.24,mapped,
edu_1774,education,46.134462,-1.114173,34843.45,41947.19,passenger,37938788,37938788_0,9.48,10.24,mapped,
edu_1847,education,46.142611,-1.03751,40742.75,42996.03,pedestrian,79813553#1,79813553#1_0,229.97,30.13,mapped,
edu_1847,education,46.142611,-1.03751,40742.75,42996.03,passenger,79813553#1,79813553#1_0,229.97,30.13,mapped,
edu_1925,education,46.124267,-1.011385,42811.44,41008.07,pedestrian,-257566048#2,-257566048#2_0,15.06,2.80,mapped,
edu_1925,education,46.124267,-1.011385,42811.44,41008.07,passenger,-257566048#2,-257566048#2_0,15.06,2.80,mapped,
edu_1971,education,46.15475,-1.017388,42263.13,44383.35,pedestrian,-305029536,-305029536_0,113.25,139.18,mapped,
edu_1971,education,46.15475,-1.017388,42263.13,44383.35,passenger,-305029536,-305029536_0,113.25,139.18,mapped,
edu_199,education,46.19376,-1.186974,29069.65,48404.75,pedestrian,303596148#2,303596148#2_0,28.88,7.66,mapped,
edu_199,education,46.19376,-1.186974,29069.65,48404.75,passenger,303596148#2,303596148#2_0,28.88,7.66,mapped,
edu_2013,education,46.185201,-1.1142,34707.49,47584.63,pedestrian,345739730,345739730_0,181.29,17.86,mapped,
edu_2013,education,46.185201,-1.1142,34707.49,47584.63,passenger,345739730,345739730_0,181.29,17.86,mapped,
edu_202,education,46.129879,-1.0699,38275.60,41520.12,pedestrian,737653823#0,737653823#0_0,0.10,21.78,mapped,
edu_202,education,46.129879,-1.0699,38275.60,41520.12,passenger,391368164#0,391368164#0_0,48.45,36.23,mapped,
edu_204,education,46.127945,-1.00624,43198.68,41426.68,pedestrian,114697921#8,114697921#8_0,22.31,26.18,mapped,
edu_204,education,46.127945,-1.00624,43198.68,41426.68,passenger,114697921#8,114697921#8_0,22.31,26.18,mapped,
edu_207,education,46.127945,-1.00624,43198.68,41426.68,pedestrian,114697921#8,114697921#8_0,22.31,26.18,mapped,
edu_207,education,46.127945,-1.00624,43198.68,41426.68,passenger,114697921#8,114697921#8_0,22.31,26.18,mapped,
edu_2122,education,46.212705,-1.091151,36412.71,50683.07,pedestrian,85390798,85390798_0,410.35,20.45,mapped,
edu_2122,education,46.212705,-1.091151,36412.71,50683.07,passenger,85390798,85390798_0,410.35,20.45,mapped,
edu_217,education,46.184915,-1.157736,31348.47,47473.95,pedestrian,-37796873#1,-37796873#1_0,31.05,8.44,mapped,
edu_217,education,46.184915,-1.157736,31348.47,47473.95,passenger,303598138#7,303598138#7_0,13.44,58.49,mapped,
edu_219,education,46.183117,-1.157599,31363.68,47274.42,pedestrian,37797725#0,37797725#0_0,58.24,39.69,mapped,
edu_219,education,46.183117,-1.157599,31363.68,47274.42,passenger,37797725#0,37797725#0_0,58.24,39.69,mapped,
edu_220,education,46.171804,-1.171019,30356.95,45993.51,pedestrian,-274913941#3,-274913941#3_0,45.60,32.11,mapped,
edu_220,education,46.171804,-1.171019,30356.95,45993.51,passenger,-37848345#8,-37848345#8_0,0.10,73.38,mapped,
edu_221,education,46.184835,-1.146756,32196.03,47484.79,pedestrian,-445640389#1,-445640389#1_0,149.80,13.54,mapped,
edu_221,education,46.184835,-1.146756,32196.03,47484.79,passenger,68237657#7,68237657#7_0,42.95,72.97,mapped,
edu_222,education,46.184835,-1.146756,32196.03,47484.79,pedestrian,-445640389#1,-445640389#1_0,149.80,13.54,mapped,
edu_222,education,46.184835,-1.146756,32196.03,47484.79,passenger,68237657#7,68237657#7_0,42.95,72.97,mapped,
edu_223,education,46.183703,-1.146772,32197.73,47358.98,pedestrian,-711033522,-711033522_0,84.61,73.75,mapped,
edu_223,education,46.183703,-1.146772,32197.73,47358.98,passenger,445640388#0,445640388#0_0,0.10,98.06,mapped,
edu_296,education,46.205123,-1.172257,30176.14,49693.32,pedestrian,303735637#0,303735637#0_0,10.69,23.94,mapped,
edu_296,education,46.205123,-1.172257,30176.14,49693.32,passenger,303735637#0,303735637#0_0,10.69,23.94,mapped,
edu_297,education,46.2091,-1.162169,30944.13,50153.18,pedestrian,37678103#4,37678103#4_0,13.30,46.04,mapped,
edu_297,education,46.2091,-1.162169,30944.13,50153.18,passenger,37678103#4,37678103#4_0,13.30,46.04,mapped,
edu_298,education,46.204837,-1.180028,29577.38,49647.77,pedestrian,-37602121#1,-37602121#1_0,38.03,7.41,mapped,
edu_298,education,46.204837,-1.180028,29577.38,49647.77,passenger,-37602121#1,-37602121#1_0,38.03,7.41,mapped,
edu_306,education,46.155779,-1.097137,36102.62,44347.04,pedestrian,979988364#0,979988364#0_0,12.73,15.31,mapped,
edu_306,education,46.155779,-1.097137,36102.62,44347.04,passenger,19411577#2,19411577#2_0,0.10,25.86,mapped,
edu_307,education,46.168583,-1.112559,34878.03,45741.25,pedestrian,285872196#3,285872196#3_0,31.46,50.16,mapped,
edu_307,education,46.168583,-1.112559,34878.03,45741.25,passenger,1154767643#2,1154767643#2_0,16.56,81.23,mapped,
edu_308,education,46.156761,-1.102265,35704.07,44446.67,pedestrian,304786218#0,304786218#0_0,20.64,113.93,mapped,
edu_308,education,46.156761,-1.102265,35704.07,44446.67,passenger,304786218#0,304786218#0_0,20.64,113.93,mapped,
edu_309,education,46.154653,-1.08493,37048.18,44244.59,pedestrian,-305521202#4,-305521202#4_0,13.74,1.13,mapped,
edu_309,education,46.154653,-1.08493,37048.18,44244.59,passenger,-305521202#4,-305521202#4_0,13.74,1.13,mapped,
edu_31,education,46.141514,-1.136284,33117.15,42690.41,pedestrian,-72041338,-72041338_0,1.65,19.55,mapped,
edu_31,education,46.141514,-1.136284,33117.15,42690.41,passenger,-72041338,-72041338_0,1.65,19.55,mapped,
edu_310,education,46.156493,-1.107007,35338.64,44408.16,pedestrian,97681649,97681649_0,57.98,58.06,mapped,
edu_310,education,46.156493,-1.107007,35338.64,44408.16,passenger,46914637#1,46914637#1_0,75.77,76.98,mapped,
edu_311,education,46.156493,-1.107007,35338.64,44408.16,pedestrian,97681649,97681649_0,57.98,58.06,mapped,
edu_311,education,46.156493,-1.107007,35338.64,44408.16,passenger,46914637#1,46914637#1_0,75.77,76.98,mapped,
edu_312,education,46.164037,-1.112029,34930.95,45237.12,pedestrian,71165986#1,71165986#1_0,42.83,20.15,mapped,
edu_312,education,46.164037,-1.112029,34930.95,45237.12,passenger,71165986#1,71165986#1_0,42.83,20.15,mapped,
edu_370,education,45.941476,-0.95582,47625.96,20808.01,pedestrian,377711061#0,377711061#0_0,13.14,1.67,mapped,
edu_370,education,45.941476,-0.95582,47625.96,20808.01,passenger,377711061#0,377711061#0_0,13.14,1.67,mapped,
edu_371,education,45.967523,-0.963607,46948.41,23686.48,pedestrian,-206272828#1,-206272828#1_0,66.23,10.98,mapped,
edu_371,education,45.967523,-0.963607,46948.41,23686.48,passenger,-206272828#1,-206272828#1_0,66.23,10.98,mapped,
edu_372,education,45.954463,-0.960456,47229.68,22241.71,pedestrian,-1453369733,-1453369733_0,60.88,16.92,mapped,
edu_372,education,45.954463,-0.960456,47229.68,22241.71,passenger,274508421#0,274508421#0_0,89.68,47.83,mapped,
edu_374,education,45.930238,-0.967013,46790.21,19537.24,pedestrian,1290674675#3,1290674675#3_0,43.98,9.62,mapped,
edu_374,education,45.930238,-0.967013,46790.21,19537.24,passenger,183111762#3,183111762#3_0,15.98,100.35,mapped,
edu_377,education,45.949372,-0.987883,45118.53,21622.04,pedestrian,332991704,332991704_0,7.28,0.92,mapped,
edu_377,education,45.949372,-0.987883,45118.53,21622.04,passenger,-23096120,-23096120_0,1092.67,62.17,mapped,
edu_379,education,46.164422,-1.15099,31922.10,45209.12,pedestrian,18895077#0,18895077#0_0,14.72,13.07,mapped,
edu_379,education,46.164422,-1.15099,31922.10,45209.12,passenger,18895077#0,18895077#0_0,14.72,13.07,mapped,
edu_381,education,46.17435,-1.147736,32147.58,46318.05,pedestrian,39162303#1,39162303#1_0,0.10,0.05,mapped,
edu_381,education,46.17435,-1.147736,32147.58,46318.05,passenger,39162303#1,39162303#1_0,0.10,0.05,mapped,
edu_382,education,46.153122,-1.120307,34320.58,44009.22,pedestrian,-181300001#0,-181300001#0_0,0.10,38.36,mapped,
edu_382,education,46.153122,-1.120307,34320.58,44009.22,passenger,842749239#9,842749239#9_0,28.22,49.04,mapped,
edu_383,education,46.167529,-1.199944,28134.97,45467.49,pedestrian,-304090435#2,-304090435#2_0,34.25,35.05,mapped,
edu_383,education,46.167529,-1.199944,28134.97,45467.49,passenger,-304090435#2,-304090435#2_0,34.25,35.05,mapped,
edu_385,education,46.166742,-1.174069,30134.45,45425.66,pedestrian,-91623727#7,-91623727#7_0,9.83,4.17,mapped,
edu_385,education,46.166742,-1.174069,30134.45,45425.66,passenger,-91623727#7,-91623727#7_0,9.83,4.17,mapped,
edu_386,education,46.157323,-1.147857,32182.37,44426.00,pedestrian,23166054#2,23166054#2_0,0.10,3.87,mapped,
edu_386,education,46.157323,-1.147857,32182.37,44426.00,passenger,23166054#2,23166054#2_0,0.10,3.87,mapped,
edu_389,education,46.154386,-1.132358,33386.74,44127.71,pedestrian,-39696002,-39696002_0,5.32,24.28,mapped,
edu_389,education,46.154386,-1.132358,33386.74,44127.71,passenger,-39696002,-39696002_0,5.32,24.28,mapped,
edu_390,education,46.147602,-1.145106,32420.01,43350.88,pedestrian,-40686848#1,-40686848#1_0,12.90,0.53,mapped,
edu_390,education,46.147602,-1.145106,32420.01,43350.88,passenger,-40686848#1,-40686848#1_0,12.90,0.53,mapped,
edu_391,education,46.141485,-1.142595,32629.81,42675.77,pedestrian,1139145479,1139145479_0,16.07,36.60,mapped,
edu_391,education,46.141485,-1.142595,32629.81,42675.77,passenger,-40744271#1,-40744271#1_0,62.78,37.97,mapped,
edu_394,education,46.162055,-1.166384,30739.74,44918.57,pedestrian,38937400#0,38937400#0_0,69.68,14.02,mapped,
edu_394,education,46.162055,-1.166384,30739.74,44918.57,passenger,38937400#0,38937400#0_0,69.68,14.02,mapped,
edu_396,education,46.165263,-1.150296,31973.50,45303.81,pedestrian,18895072#0,18895072#0_0,165.34,3.18,mapped,
edu_396,education,46.165263,-1.150296,31973.50,45303.81,passenger,18895072#0,18895072#0_0,165.34,3.18,mapped,
edu_398,education,46.171989,-1.133697,33237.38,46081.11,pedestrian,765360647#4,765360647#4_0,14.88,2.61,mapped,
edu_398,education,46.171989,-1.133697,33237.38,46081.11,passenger,765360647#4,765360647#4_0,14.88,2.61,mapped,
edu_400,education,46.163268,-1.140154,32761.66,45100.44,pedestrian,34954533#0,34954533#0_0,43.06,2.98,mapped,
edu_400,education,46.163268,-1.140154,32761.66,45100.44,passenger,34954533#0,34954533#0_0,43.06,2.98,mapped,
edu_401,education,46.165117,-1.149154,32062.04,45289.64,pedestrian,18895072#0,18895072#0_0,77.01,18.61,mapped,
edu_401,education,46.165117,-1.149154,32062.04,45289.64,passenger,18895072#0,18895072#0_0,77.01,18.61,mapped,
edu_402,education,46.154232,-1.127043,33797.54,44120.26,pedestrian,-39741373#10,-39741373#10_0,45.32,24.11,mapped,
edu_402,education,46.154232,-1.127043,33797.54,44120.26,passenger,-39741373#10,-39741373#10_0,45.32,24.11,mapped,
edu_403,education,46.165263,-1.150296,31973.50,45303.81,pedestrian,18895072#0,18895072#0_0,165.34,3.18,mapped,
edu_403,education,46.165263,-1.150296,31973.50,45303.81,passenger,18895072#0,18895072#0_0,165.34,3.18,mapped,
edu_404,education,46.174203,-1.147898,32135.46,46301.43,pedestrian,39162303#0,39162303#0_0,195.38,0.05,mapped,
edu_404,education,46.174203,-1.147898,32135.46,46301.43,passenger,39162303#0,39162303#0_0,195.38,0.05,mapped,
edu_405,education,46.152893,-1.120314,34320.64,43983.76,pedestrian,842749239#10,842749239#10_0,14.42,43.51,mapped,
edu_405,education,46.152893,-1.120314,34320.64,43983.76,passenger,842749239#10,842749239#10_0,14.42,43.51,mapped,
edu_407,education,46.171471,-1.180079,29658.45,45940.44,pedestrian,-525727664,-525727664_0,16.08,17.25,mapped,
edu_407,education,46.171471,-1.180079,29658.45,45940.44,passenger,-304098943#0,-304098943#0_0,19.13,20.81,mapped,
edu_408,education,46.148472,-1.143296,32557.52,43450.81,pedestrian,291289653#3,291289653#3_0,24.64,4.94,mapped,
edu_408,education,46.148472,-1.143296,32557.52,43450.81,passenger,291289653#3,291289653#3_0,24.64,4.94,mapped,
edu_409,education,46.166742,-1.174069,30134.45,45425.66,pedestrian,-91623727#7,-91623727#7_0,9.83,4.17,mapped,
edu_409,education,46.166742,-1.174069,30134.45,45425.66,passenger,-91623727#7,-91623727#7_0,9.83,4.17,mapped,
edu_410,education,46.161398,-1.178965,29770.11,44823.22,pedestrian,-38335498,-38335498_0,85.61,4.60,mapped,
edu_410,education,46.161398,-1.178965,29770.11,44823.22,passenger,-38335498,-38335498_0,85.61,4.60,mapped,
edu_412,education,46.141398,-1.142607,32629.11,42666.08,pedestrian,-323813804,-323813804_0,98.36,38.37,mapped,
edu_412,education,46.141398,-1.142607,32629.11,42666.08,passenger,-40744271#1,-40744271#1_0,53.21,39.62,mapped,
edu_414,education,46.169801,-1.183757,29378.78,45748.38,pedestrian,569062299,569062299_0,1.44,4.64,mapped,
edu_414,education,46.169801,-1.183757,29378.78,45748.38,passenger,569062299,569062299_0,1.44,4.64,mapped,
edu_415,education,46.159347,-1.168015,30620.76,44614.78,pedestrian,23008849,23008849_0,9.85,4.03,mapped,
edu_415,education,46.159347,-1.168015,30620.76,44614.78,passenger,23008849,23008849_0,9.85,4.03,mapped,
edu_417,education,46.163273,-1.17582,30008.13,45037.12,pedestrian,38505901#0,38505901#0_0,16.68,22.13,mapped,
edu_417,education,46.163273,-1.17582,30008.13,45037.12,passenger,38505901#0,38505901#0_0,16.68,22.13,mapped,
edu_420,education,46.16972,-1.178648,29773.37,45748.42,pedestrian,-757681064#0,-757681064#0_0,76.72,15.41,mapped,
edu_420,education,46.16972,-1.178648,29773.37,45748.42,passenger,38547860#3,38547860#3_0,0.10,33.22,mapped,
edu_421,education,46.17223,-1.134708,33158.71,46106.05,pedestrian,-39365446,-39365446_0,80.51,13.53,mapped,
edu_421,education,46.17223,-1.134708,33158.71,46106.05,passenger,-39365446,-39365446_0,80.51,13.53,mapped,
edu_422,education,46.160918,-1.172786,30248.39,44780.85,pedestrian,-38425677,-38425677_0,81.13,0.40,mapped,
edu_422,education,46.160918,-1.172786,30248.39,44780.85,passenger,-38425677,-38425677_0,81.13,0.40,mapped,
edu_423,education,46.151995,-1.116581,34611.26,43890.82,pedestrian,-235489129#0,-235489129#0_0,33.18,3.19,mapped,
edu_423,education,46.151995,-1.116581,34611.26,43890.82,passenger,-235489129#0,-235489129#0_0,33.18,3.19,mapped,
edu_424,education,46.164069,-1.150899,31930.04,45170.06,pedestrian,18895077#1,18895077#1_0,0.10,3.56,mapped,
edu_424,education,46.164069,-1.150899,31930.04,45170.06,passenger,18895077#1,18895077#1_0,0.10,3.56,mapped,
edu_425,education,46.165263,-1.150296,31973.50,45303.81,pedestrian,18895072#0,18895072#0_0,165.34,3.18,mapped,
edu_425,education,46.165263,-1.150296,31973.50,45303.81,passenger,18895072#0,18895072#0_0,165.34,3.18,mapped,
edu_426,education,46.144609,-1.140752,32764.03,43026.20,pedestrian,40744256#0,40744256#0_0,0.10,3.19,mapped,
edu_426,education,46.144609,-1.140752,32764.03,43026.20,passenger,40744254#3,40744254#3_0,19.91,6.48,mapped,
edu_427,education,46.156231,-1.177619,29887.20,44251.51,pedestrian,38425682#3,38425682#3_0,5.40,23.55,mapped,
edu_427,education,46.156231,-1.177619,29887.20,44251.51,passenger,303453794#6,303453794#6_0,2.09,42.46,mapped,
edu_428,education,46.148756,-1.160183,31252.72,43452.02,pedestrian,-766267215#1,-766267215#1_0,32.73,9.16,mapped,
edu_428,education,46.148756,-1.160183,31252.72,43452.02,passenger,-41585070#16,-41585070#16_0,15.68,15.72,mapped,
edu_429,education,46.164504,-1.1538,31704.96,45213.18,pedestrian,18895112#0,18895112#0_0,151.74,2.37,mapped,
edu_429,education,46.164504,-1.1538,31704.96,45213.18,passenger,18895112#0,18895112#0_0,151.74,2.37,mapped,
edu_430,education,46.177428,-1.151294,31864.99,46653.64,pedestrian,304085247#1,304085247#1_0,11.29,7.69,mapped,
edu_430,education,46.177428,-1.151294,31864.99,46653.64,passenger,304085247#1,304085247#1_0,11.29,7.69,mapped,
edu_431,education,46.167253,-1.19663,28391.50,45442.63,pedestrian,-1208994042,-1208994042_0,34.51,10.35,mapped,
edu_431,education,46.167253,-1.19663,28391.50,45442.63,passenger,1138760639#0,1138760639#0_0,31.03,27.81,mapped,
edu_432,education,46.165263,-1.150296,31973.50,45303.81,pedestrian,18895072#0,18895072#0_0,165.34,3.18,mapped,
edu_432,education,46.165263,-1.150296,31973.50,45303.81,passenger,18895072#0,18895072#0_0,165.34,3.18,mapped,
edu_434,education,46.158553,-1.138867,32873.30,44578.89,pedestrian,-24821437#2,-24821437#2_0,31.05,24.02,mapped,
edu_434,education,46.158553,-1.138867,32873.30,44578.89,passenger,-24821437#2,-24821437#2_0,31.05,24.02,mapped,
edu_435,education,46.161682,-1.125008,33935.13,44951.72,pedestrian,1080849837#0,1080849837#0_0,38.31,26.24,mapped,
edu_435,education,46.161682,-1.125008,33935.13,44951.72,passenger,1080849837#0,1080849837#0_0,38.31,26.24,mapped,
edu_438,education,46.143266,-1.162362,31098.56,42838.15,pedestrian,236578148#3,236578148#3_0,7.26,3.39,mapped,
edu_438,education,46.143266,-1.162362,31098.56,42838.15,passenger,236578148#3,236578148#3_0,7.26,3.39,mapped,
edu_439,education,46.177428,-1.151294,31864.99,46653.64,pedestrian,304085247#1,304085247#1_0,11.29,7.69,mapped,
edu_439,education,46.177428,-1.151294,31864.99,46653.64,passenger,304085247#1,304085247#1_0,11.29,7.69,mapped,
edu_440,education,46.165263,-1.150296,31973.50,45303.81,pedestrian,18895072#0,18895072#0_0,165.34,3.18,mapped,
edu_440,education,46.165263,-1.150296,31973.50,45303.81,passenger,18895072#0,18895072#0_0,165.34,3.18,mapped,
edu_441,education,46.148947,-1.158145,31409.61,43476.89,pedestrian,-31577999#0,-31577999#0_0,19.57,28.76,mapped,
edu_441,education,46.148947,-1.158145,31409.61,43476.89,passenger,-31577999#0,-31577999#0_0,19.57,28.76,mapped,
edu_442,education,46.140638,-1.155935,31601.70,42557.66,pedestrian,169241233#1,169241233#1_0,36.56,39.49,mapped,
edu_442,education,46.140638,-1.155935,31601.70,42557.66,passenger,-225542668#1,-225542668#1_0,42.48,72.25,mapped,
edu_443,education,46.140775,-1.158048,31438.15,42569.09,pedestrian,-40823429#5,-40823429#5_0,17.73,38.81,mapped,
edu_443,education,46.140775,-1.158048,31438.15,42569.09,passenger,-40823429#5,-40823429#5_0,17.73,38.81,mapped,
edu_444,education,46.140405,-1.15947,31329.28,42525.44,pedestrian,40823430#2,40823430#2_0,49.84,8.42,mapped,
edu_444,education,46.140405,-1.15947,31329.28,42525.44,passenger,40823430#2,40823430#2_0,49.84,8.42,mapped,
edu_445,education,46.161131,-1.146479,32278.89,44851.58,pedestrian,354586057#3,354586057#3_0,26.31,8.72,mapped,
edu_445,education,46.161131,-1.146479,32278.89,44851.58,passenger,354586057#3,354586057#3_0,26.31,8.72,mapped,
edu_446,education,46.161391,-1.125766,33877.37,44918.01,pedestrian,1080849837#2,1080849837#2_0,0.10,18.20,mapped,
edu_446,education,46.161391,-1.125766,33877.37,44918.01,passenger,1080849837#2,1080849837#2_0,0.10,18.20,mapped,
edu_447,education,46.158364,-1.144043,32474.15,44548.54,pedestrian,304763313#5,304763313#5_0,25.44,10.11,mapped,
edu_447,education,46.158364,-1.144043,32474.15,44548.54,passenger,304763313#5,304763313#5_0,25.44,10.11,mapped,
edu_448,education,46.138203,-1.15207,31906.51,42294.05,pedestrian,32011597#2,32011597#2_0,9.33,16.75,mapped,
edu_448,education,46.138203,-1.15207,31906.51,42294.05,passenger,32011597#2,32011597#2_0,9.33,16.75,mapped,
edu_449,education,46.165263,-1.150296,31973.50,45303.81,pedestrian,18895072#0,18895072#0_0,165.34,3.18,mapped,
edu_449,education,46.165263,-1.150296,31973.50,45303.81,passenger,18895072#0,18895072#0_0,165.34,3.18,mapped,
edu_450,education,46.13987,-1.153633,31781.48,42476.46,pedestrian,207756726#3,207756726#3_0,0.10,3.73,mapped,
edu_450,education,46.13987,-1.153633,31781.48,42476.46,passenger,207756726#3,207756726#3_0,0.10,3.73,mapped,
edu_451,education,46.139576,-1.152807,31846.04,42445.28,pedestrian,123246812#2,123246812#2_0,0.53,24.76,mapped,
edu_451,education,46.139576,-1.152807,31846.04,42445.28,passenger,207756726#2,207756726#2_0,5.33,73.28,mapped,
edu_452,education,46.146106,-1.158685,31375.23,43160.27,pedestrian,-172802660#1,-172802660#1_0,61.16,9.21,mapped,
edu_452,education,46.146106,-1.158685,31375.23,43160.27,passenger,-766267216#5,-766267216#5_0,177.89,30.86,mapped,
edu_453,education,46.141798,-1.152111,31894.05,42693.41,pedestrian,-170120703#4,-170120703#4_0,0.10,4.60,mapped,
edu_453,education,46.141798,-1.152111,31894.05,42693.41,passenger,207756726#10,207756726#10_0,8.87,72.37,mapped,
edu_454,education,46.140105,-1.154402,31721.48,42501.19,pedestrian,488446088,488446088_0,41.72,39.04,mapped,
edu_454,education,46.140105,-1.154402,31721.48,42501.19,passenger,-207756726#3,-207756726#3_0,11.42,56.82,mapped,
edu_455,education,46.148559,-1.154698,31676.80,43439.96,pedestrian,23165758#0,23165758#0_0,23.24,8.57,mapped,
edu_455,education,46.148559,-1.154698,31676.80,43439.96,passenger,23165758#0,23165758#0_0,23.24,8.57,mapped,
edu_456,education,46.148559,-1.154698,31676.80,43439.96,pedestrian,23165758#0,23165758#0_0,23.24,8.57,mapped,
edu_456,education,46.148559,-1.154698,31676.80,43439.96,passenger,23165758#0,23165758#0_0,23.24,8.57,mapped,
edu_457,education,46.151846,-1.153427,31766.46,43807.45,pedestrian,31663034#1,31663034#1_0,36.13,43.48,mapped,
edu_457,education,46.151846,-1.153427,31766.46,43807.45,passenger,31663034#1,31663034#1_0,36.13,43.48,mapped,
edu_458,education,46.141798,-1.152111,31894.05,42693.41,pedestrian,-170120703#4,-170120703#4_0,0.10,4.60,mapped,
edu_458,education,46.141798,-1.152111,31894.05,42693.41,passenger,207756726#10,207756726#10_0,8.87,72.37,mapped,
edu_459,education,46.148559,-1.154698,31676.80,43439.96,pedestrian,23165758#0,23165758#0_0,23.24,8.57,mapped,
edu_459,education,46.148559,-1.154698,31676.80,43439.96,passenger,23165758#0,23165758#0_0,23.24,8.57,mapped,
edu_460,education,46.148559,-1.154698,31676.80,43439.96,pedestrian,23165758#0,23165758#0_0,23.24,8.57,mapped,
edu_460,education,46.148559,-1.154698,31676.80,43439.96,passenger,23165758#0,23165758#0_0,23.24,8.57,mapped,
edu_461,education,46.144023,-1.166311,30791.64,42915.21,pedestrian,-960038773,-960038773_0,0.10,37.14,mapped,
edu_461,education,46.144023,-1.166311,30791.64,42915.21,passenger,960038767#12,960038767#12_0,94.91,52.19,mapped,
edu_462,education,46.160192,-1.179385,29740.75,44688.48,pedestrian,-257686176#1,-257686176#1_0,0.10,5.10,mapped,
edu_462,education,46.160192,-1.179385,29740.75,44688.48,passenger,-257686176#1,-257686176#1_0,0.10,5.10,mapped,
edu_463,education,46.140405,-1.15947,31329.28,42525.44,pedestrian,40823430#2,40823430#2_0,49.84,8.42,mapped,
edu_463,education,46.140405,-1.15947,31329.28,42525.44,passenger,40823430#2,40823430#2_0,49.84,8.42,mapped,
edu_464,education,46.161854,-1.129398,33595.75,44962.84,pedestrian,-24821900#3,-24821900#3_0,71.16,3.69,mapped,
