trip_id,route_id,route_short_name,route_color_hex,rgb
CA_LA_ROCHELLE:VehicleJourney:C3348610,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348611,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348612,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348633,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348636,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348637,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348638,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348639,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348643,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348651,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348653,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348669,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348670,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348671,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348843,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348844,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348845,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348846,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348847,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348848,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348849,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348850,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348851,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348852,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348853,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348854,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348855,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348856,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348857,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348858,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348859,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348860,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348861,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348862,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348863,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348864,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348917,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348927,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348928,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3349059,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327901,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327914,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348561,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348564,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348677,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348678,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348679,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348841,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348842,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327777,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327782,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327783,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327792,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327796,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327810,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327815,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327816,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327838,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327841,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327843,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327867,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327868,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327869,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327872,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327874,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327876,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327889,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327890,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327891,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327892,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327894,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327916,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327923,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327928,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327932,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327933,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327940,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327941,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327943,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327945,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327946,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327947,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327948,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327949,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327950,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327951,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327952,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327954,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348499,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348504,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348505,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348514,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348518,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348531,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348533,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348538,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348539,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348566,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348590,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348591,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348592,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348595,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348598,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348600,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348613,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348614,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348615,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348616,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348618,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348622,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348623,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348629,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348645,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348647,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348654,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348659,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348664,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348666,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348672,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348673,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348674,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348675,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348676,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348680,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348681,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348682,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348685,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348820,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348821,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348822,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348823,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348824,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348825,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348826,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348827,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348828,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348829,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348830,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348831,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348832,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348833,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348834,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348835,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348836,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348837,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348838,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348839,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348840,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348915,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348916,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348924,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348925,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348926,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3349058,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327833,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327844,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348620,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327778,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327780,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327785,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327788,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327790,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327791,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327793,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327795,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327800,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327811,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327813,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327814,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327818,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327821,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327823,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327824,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327826,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327828,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327830,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327846,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327847,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327848,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327852,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327854,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327856,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327859,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327865,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327893,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327895,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327896,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327915,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327917,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327918,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327924,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327925,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327926,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3327927,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348500,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348502,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348507,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348509,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348510,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348512,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348513,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348515,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348517,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348523,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348534,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348536,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348537,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348541,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348544,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348546,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348547,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348549,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348551,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348553,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348556,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348567,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348569,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348570,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348571,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348573,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348574,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348576,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348578,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348580,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348588,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348617,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348619,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348646,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348648,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348649,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348650,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3348655,CA_LA_ROCHELLE:Line:1,1,005fac,"0,95,172"
